crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,day_of_week,month,is_weekend,year
2021-04-14,17,QUEENS,11422.0,40.66406,-73.73846,"
,  
(40.66406, -73.73846)",241 STREET,141 AVENUE,Unknown,2,0,0,0,0,0,2,0,Unspecified,Unspecified,4407632,Sedan,Sedan,Wednesday,April,0,2021
2021-04-13,13,MANHATTAN,10029.0,40.7963,-73.93829,"
,  
(40.7963, -73.93829)",EAST 115 STREET,2 AVENUE,Unknown,0,0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,4407841,Sedan,Sedan,Tuesday,April,0,2021
2021-04-14,2,QUEENS,11422.0,40.66563,-73.73921,"
,  
(40.66563, -73.73921)",BROOKVILLE BOULEVARD,SUNRISE HIGHWAY,Unknown,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,4407096,Sedan,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-15,16,QUEENS,11436.0,40.680477,-73.7921,"
,  
(40.680477, -73.7921)",SUTPHIN BOULEVARD,FOCH BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407658,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-16,11,BROOKLYN,11207.0,40.737785,-73.93496,"
,  
(40.737785, -73.93496)",VANDAM STREET,BORDEN AVENUE,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407933,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-16,12,MANHATTAN,10023.0,40.778606,-73.98163,"
,  
(40.778606, -73.98163)",AMSTERDAM AVENUE,WEST 72 STREET,Unknown,1,0,0,0,0,0,1,0,Backing Unsafely,Unspecified,4407976,Station Wagon/Sport Utility Vehicle,Bus,Friday,April,0,2021
2021-04-16,0,QUEENS,11369.0,40.75868,-73.87552,"
,  
(40.75868, -73.87552)",93 STREET,32 AVENUE,Unknown,1,0,0,0,1,0,0,0,Unsafe Speed,Unspecified,4407714,Sedan,Bike,Friday,April,0,2021
2021-04-14,17,BROOKLYN,11207.0,40.856045,-73.90079,"
,  
(40.856045, -73.90079)",GRAND CONCOURSE,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407373,Sedan,Motorbike,Wednesday,April,0,2021
2021-04-14,23,BRONX,10466.0,40.880257,-73.843864,"
,  
(40.880257, -73.843864)",Unknown,Unknown,1309      EAST 223 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407568,Sedan,Sedan,Wednesday,April,0,2021
2021-04-15,20,QUEENS,11691.0,40.60677,-73.759575,"
,  
(40.60677, -73.759575)",Unknown,Unknown,13-32     EGGERT PLACE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407707,AMBULANCE,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-16,6,BROOKLYN,11207.0,40.695683,-73.741875,"
,  
(40.695683, -73.741875)",218 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407692,Unknown,Unknown,Friday,April,0,2021
2021-04-16,20,BROOKLYN,11207.0,40.667236,-73.770004,"
,  
(40.667236, -73.770004)",BELT PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407865,Station Wagon/Sport Utility Vehicle,Sedan,Friday,April,0,2021
2021-04-14,6,BRONX,10460.0,40.8351,-73.8825,"
,  
(40.8351, -73.8825)",Unknown,Unknown,1725      WEST FARMS ROAD,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407154,Sedan,Unknown,Wednesday,April,0,2021
2021-04-15,14,BROOKLYN,11236.0,40.633682,-73.89868,"
,  
(40.633682, -73.89868)",AVENUE M,REMSEN AVENUE,Unknown,1,0,1,0,0,0,0,0,Unspecified,Unknown,4407637,Sedan,Unknown,Thursday,April,0,2021
2021-04-14,11,BROOKLYN,11201.0,40.698116,-73.977325,"
,  
(40.698116, -73.977325)",Unknown,Unknown,21        FLUSHING AVENUE,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unknown,4407354,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-16,11,BROOKLYN,11207.0,40.84747,-73.89134,"
,  
(40.84747, -73.89134)",HUGHES AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4407793,Station Wagon/Sport Utility Vehicle,Chassis Cab,Friday,April,0,2021
2021-04-14,14,BROOKLYN,11207.0,40.8047,-73.91243,"
,  
(40.8047, -73.91243)",BRUCKNER BOULEVARD,EAST 138 STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407432,Station Wagon/Sport Utility Vehicle,Van,Wednesday,April,0,2021
2021-04-16,23,BROOKLYN,11207.0,40.762676,-73.954346,"
,  
(40.762676, -73.954346)",FDR DRIVE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4407946,Sedan,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-16,14,QUEENS,11367.0,40.7158,-73.824486,"
,  
(40.7158, -73.824486)",UNION TURNPIKE,134 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407852,Sedan,Box Truck,Friday,April,0,2021
2021-04-15,23,MANHATTAN,10018.0,40.75584,-73.99238,"
,  
(40.75584, -73.99238)",Unknown,Unknown,339       WEST 39 STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408249,Sedan,Unknown,Thursday,April,0,2021
2021-09-11,11,BRONX,10475.0,40.875942,-73.83304,"
,  
(40.875942, -73.83304)",Unknown,Unknown,120       DONIZETTI PLACE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4456019,Sedan,Unknown,Saturday,September,1,2021
2021-04-15,18,BROOKLYN,11207.0,40.772102,-73.763954,"
,  
(40.772102, -73.763954)",CROSS ISLAND PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407987,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-14,20,BROOKLYN,11238.0,40.681602,-73.95855,"
,  
(40.681602, -73.95855)",Unknown,Unknown,557       CLASSON AVENUE,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4408215,Sedan,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-15,14,BROOKLYN,11210.0,40.62677,-73.946884,"
,  
(40.62677, -73.946884)",AVENUE J,NOSTRAND AVENUE,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4408027,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-14,11,BROOKLYN,11207.0,40.707493,-73.94153,"
,  
(40.707493, -73.94153)",MONTROSE AVENUE,Unknown,Unknown,1,0,0,0,0,0,1,0,Other Vehicular,Other Vehicular,4407389,Station Wagon/Sport Utility Vehicle,Dump,Wednesday,April,0,2021
2021-04-15,10,BROOKLYN,11207.0,40.8252,-73.867714,"
,  
(40.8252, -73.867714)",BRUCKNER BOULEVARD,ROSEDALE AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407562,Sedan,Sedan,Thursday,April,0,2021
2021-04-12,21,BRONX,10457.0,40.854115,-73.89091,"
,  
(40.854115, -73.89091)",EAST 183 STREET,3 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407794,Sedan,Sedan,Monday,April,0,2021
2021-04-16,7,BROOKLYN,11207.0,40.768875,-73.94898,"
,  
(40.768875, -73.94898)",FDR DRIVE,Unknown,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,4407779,Sedan,Sedan,Friday,April,0,2021
2021-04-16,15,BROOKLYN,11236.0,40.629707,-73.90486,"
,  
(40.629707, -73.90486)",EAST 80 STREET,PAERDEGAT 10 STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407997,Taxi,Unknown,Friday,April,0,2021
2021-04-15,0,QUEENS,11426.0,40.72654,-73.71589,"
,  
(40.72654, -73.71589)",JAMAICA AVENUE,249 STREET,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unknown,4407408,Sedan,Unknown,Thursday,April,0,2021
2021-04-15,18,STATEN ISLAND,10301.0,40.634415,-74.08535,"
,  
(40.634415, -74.08535)",Unknown,Unknown,323       VICTORY BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408313,Sedan,Unknown,Thursday,April,0,2021
2021-09-11,16,BROOKLYN,11207.0,40.889362,-73.83446,"
,  
(40.889362, -73.83446)",EAST 233 STREET,PRATT AVENUE,Unknown,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456486,Sedan,Sedan,Saturday,September,1,2021
2021-04-15,8,BROOKLYN,11207.0,40.66937,-73.89523,"
,  
(40.66937, -73.89523)",SUTTER AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,4407747,Station Wagon/Sport Utility Vehicle,Sedan,Thursday,April,0,2021
2021-04-16,17,BRONX,10466.0,40.89466,-73.86137,"
,  
(40.89466, -73.86137)",EAST 233 STREET,BRONX BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,View Obstructed/Limited,4408402,Station Wagon/Sport Utility Vehicle,Sedan,Friday,April,0,2021
2021-04-16,6,BROOKLYN,11215.0,40.669067,-73.9878,"
,  
(40.669067, -73.9878)",Unknown,Unknown,341       10 STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407702,Sedan,Unknown,Friday,April,0,2021
2021-04-15,11,QUEENS,11416.0,40.681484,-73.85049,"
,  
(40.681484, -73.85049)",102 ROAD,89 STREET,Unknown,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,4407762,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,9,BRONX,10473.0,40.82433,-73.874374,"
,  
(40.82433, -73.874374)",BRUCKNER BOULEVARD,STRATFORD AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407297,Station Wagon/Sport Utility Vehicle,Bus,Wednesday,April,0,2021
2021-04-14,12,BROOKLYN,11207.0,40.856606,-73.92841,"
,  
(40.856606, -73.92841)",WADSWORTH AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407321,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-08,21,BROOKLYN,11212.0,40.65785,-73.91648,"
,  
(40.65785, -73.91648)",ROCKAWAY PARKWAY,WILLMOHR STREET,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408100,Sedan,Unknown,Thursday,April,0,2021
2021-04-14,8,BROOKLYN,11207.0,40.62764,-73.89022,"
,  
(40.62764, -73.89022)",BELT PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407505,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-09,1,BROOKLYN,11207.0,40.58401,-73.98587,"
,  
(40.58401, -73.98587)",BELT PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4408047,Sedan,Sedan,Friday,April,0,2021
2021-04-14,17,BROOKLYN,11211.0,40.71791,-73.95341,"
,  
(40.71791, -73.95341)",ROEBLING STREET,NORTH 10 STREET,Unknown,1,0,1,0,0,0,0,0,Turning Improperly,Unknown,4407805,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-15,0,BROOKLYN,11207.0,40.780437,-73.94989,"
,  
(40.780437, -73.94989)",EAST 90 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407697,Sedan,Unknown,Thursday,April,0,2021
2021-04-14,8,QUEENS,11004.0,40.73973,-73.70625,"
,  
(40.73973, -73.70625)",263 STREET,83 AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407367,Sedan,Unknown,Wednesday,April,0,2021
2021-04-05,16,MANHATTAN,10029.0,40.7952,-73.94623,"
,  
(40.7952, -73.94623)",Unknown,Unknown,1505      PARK AVENUE,3,0,0,0,0,0,3,0,Passing Too Closely,Unspecified,4407837,Station Wagon/Sport Utility Vehicle,Sedan,Monday,April,0,2021
2021-04-14,10,BROOKLYN,11201.0,40.694794,-73.98246,"
,  
(40.694794, -73.98246)",PRINCE STREET,JOHNSON STREET,Unknown,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,4407548,Taxi,Sedan,Wednesday,April,0,2021
2021-04-16,8,BROOKLYN,11228.0,40.614063,-74.01393,"
,  
(40.614063, -74.01393)",86 STREET,13 AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407820,Trailer,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-07-08,16,BROOKLYN,11211.0,40.715702,-73.95579,"
,  
(40.715702, -73.95579)",ROEBLING STREET,NORTH 6 STREET,Unknown,1,0,0,0,1,0,0,0,View Obstructed/Limited,View Obstructed/Limited,4456635,Sedan,Bike,Thursday,July,0,2021
2021-04-16,18,BROOKLYN,11218.0,40.633152,-73.97762,"
,  
(40.633152, -73.97762)",AVENUE F,MC DONALD AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408150,Sedan,Bike,Friday,April,0,2021
2021-04-16,15,BROOKLYN,11228.0,40.612736,-74.01172,"
,  
(40.612736, -74.01172)",14 AVENUE,86 STREET,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407842,Sedan,Sedan,Friday,April,0,2021
2021-04-15,17,BROOKLYN,11249.0,40.70166,-73.961464,"
,  
(40.70166, -73.961464)",WILLIAMSBURG STREET WEST,WYTHE AVENUE,Unknown,2,0,0,0,0,0,2,0,Pavement Slippery,Unspecified,4407673,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-14,0,MANHATTAN,10035.0,40.80641,-73.94227,"
,  
(40.80641, -73.94227)",EAST 125 STREET,5 AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407278,Taxi,Sedan,Wednesday,April,0,2021
2021-04-14,12,MANHATTAN,10019.0,40.762234,-73.98987,"
,  
(40.762234, -73.98987)",WEST 48 STREET,9 AVENUE,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4407459,Van,Unknown,Wednesday,April,0,2021
2021-04-15,8,BRONX,10458.0,40.863647,-73.8918,"
,  
(40.863647, -73.8918)",EAST 193 STREET,MARION AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407514,Bus,Unknown,Thursday,April,0,2021
2021-04-15,18,BROOKLYN,11224.0,40.576626,-73.98478,"
,  
(40.576626, -73.98478)",MERMAID AVENUE,WEST 17 STREET,Unknown,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4408367,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,13,BROOKLYN,11214.0,40.60118,-73.99098,"
,  
(40.60118, -73.99098)",85 STREET,23 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407313,Sedan,Sedan,Wednesday,April,0,2021
2021-04-14,19,BROOKLYN,11220.0,40.64721,-74.01531,"
,  
(40.64721, -74.01531)",51 STREET,3 AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407396,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-15,16,BROOKLYN,11207.0,40.681145,-73.7923,"
,  
(40.681145, -73.7923)",SUTPHIN BOULEVARD,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4407611,Sedan,Sedan,Thursday,April,0,2021
2021-04-15,12,BROOKLYN,11224.0,40.57529,-73.97655,"
,  
(40.57529, -73.97655)",SURF AVENUE,WEST 8 STREET,Unknown,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4408053,Station Wagon/Sport Utility Vehicle,Unknown,Thursday,April,0,2021
2021-04-16,17,BROOKLYN,11207.0,40.786,-73.84574,"
,  
(40.786, -73.84574)",14 AVENUE,COLLEGE POINT BOULEVARD,Unknown,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4407905,Sedan,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-15,20,BROOKLYN,11214.0,40.601128,-73.997086,"
,  
(40.601128, -73.997086)",BENSON AVENUE,BAY 28 STREET,Unknown,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unknown,4407642,Taxi,Unknown,Thursday,April,0,2021
2021-04-15,11,BROOKLYN,11207.0,40.827923,-73.93483,"
,  
(40.827923, -73.93483)",HARLEM RIVER DRIVE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4407556,Sedan,Sedan,Thursday,April,0,2021
2021-04-05,16,MANHATTAN,10026.0,40.805824,-73.954636,"
,  
(40.805824, -73.954636)",Unknown,Unknown,301       WEST 118 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407774,Station Wagon/Sport Utility Vehicle,Unknown,Monday,April,0,2021
2021-04-14,13,BROOKLYN,11207.0,40.642776,-74.02003,"
,  
(40.642776, -74.02003)",3 AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407360,Sedan,Sedan,Wednesday,April,0,2021
2021-04-14,18,BROOKLYN,11207.0,40.86674,-73.92873,"
,  
(40.86674, -73.92873)",PAYSON AVENUE,Unknown,Unknown,1,0,0,0,0,0,1,0,Pavement Defective,Unknown,4408139,Motorcycle,Unknown,Wednesday,April,0,2021
2021-12-10,12,BROOKLYN,11207.0,40.571625,-74.11192,"
,  
(40.571625, -74.11192)",NEW DORP LANE,CLAWSON STREET,Unknown,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4485464,Sedan,Station Wagon/Sport Utility Vehicle,Friday,December,0,2021
2021-04-12,6,BROOKLYN,11207.0,40.678375,-73.9265,"
,  
(40.678375, -73.9265)",SUYDAM PLACE,Unknown,Unknown,0,0,0,0,0,0,0,0,Other Lighting Defects,Unspecified,4408223,Garbage or Refuse,Sedan,Monday,April,0,2021
2021-04-14,19,BROOKLYN,11207.0,40.74209,-73.984985,"
,  
(40.74209, -73.984985)",EAST 26 STREET,Unknown,Unknown,1,0,0,0,0,0,1,0,Unspecified,Unknown,4408075,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-16,11,BRONX,10455.0,40.81228,-73.90941,"
,  
(40.81228, -73.90941)",Unknown,Unknown,508       JACKSON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407967,Sedan,Taxi,Friday,April,0,2021
2021-04-16,23,BROOKLYN,11207.0,40.604195,-73.97218,"
,  
(40.604195, -73.97218)",MC DONALD AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unknown,4407875,Pick-up Truck,Unknown,Friday,April,0,2021
2021-04-11,18,BRONX,10460.0,40.84383,-73.886375,"
,  
(40.84383, -73.886375)",Unknown,Unknown,1988      MARMION AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407915,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sunday,April,1,2021
2021-04-16,8,BROOKLYN,11207.0,40.759163,-73.988396,"
,  
(40.759163, -73.988396)",8 AVENUE,Unknown,Unknown,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4408258,Sedan,Bike,Friday,April,0,2021
2021-04-15,19,BROOKLYN,11226.0,40.652927,-73.959335,"
,  
(40.652927, -73.959335)",FLATBUSH AVENUE,CATON AVENUE,Unknown,1,0,1,0,0,0,0,0,Unspecified,Unknown,4408033,Unknown,Unknown,Thursday,April,0,2021
2021-04-14,21,BROOKLYN,11216.0,40.69097,-73.94833,"
,  
(40.69097, -73.94833)",MARCY AVENUE,KOSCIUSZKO STREET,Unknown,2,0,0,0,0,0,2,0,Following Too Closely,Turning Improperly,4408308,Sedan,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-16,19,BROOKLYN,11207.0,40.718864,-73.97483,"
,  
(40.718864, -73.97483)",FDR DRIVE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407869,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-15,23,BROOKLYN,11208.0,40.683174,-73.87389,"
,  
(40.683174, -73.87389)",Unknown,Unknown,3289      FULTON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407732,Van,Sedan,Thursday,April,0,2021
2021-04-15,2,QUEENS,11372.0,40.749744,-73.884315,"
,  
(40.749744, -73.884315)",37 AVENUE,82 STREET,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unknown,4407602,Box Truck,Unknown,Thursday,April,0,2021
2021-04-16,19,MANHATTAN,10010.0,40.738316,-73.98773,"
,  
(40.738316, -73.98773)",EAST 20 STREET,PARK AVENUE SOUTH,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407959,Taxi,Unknown,Friday,April,0,2021
2021-04-08,9,BRONX,10461.0,40.839382,-73.84531,"
,  
(40.839382, -73.84531)",Unknown,Unknown,2507      TRATMAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408397,Sedan,Pick-up Truck,Thursday,April,0,2021
2021-04-16,9,BROOKLYN,11212.0,40.66806,-73.90394,"
,  
(40.66806, -73.90394)",Unknown,Unknown,414       SUTTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408067,Sedan,Unknown,Friday,April,0,2021
2021-04-16,12,BROOKLYN,11207.0,40.74715,-73.985504,"
,  
(40.74715, -73.985504)",WEST 32 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408279,Station Wagon/Sport Utility Vehicle,Box Truck,Friday,April,0,2021
2021-04-14,8,BROOKLYN,11207.0,40.663776,-73.889915,"
,  
(40.663776, -73.889915)",RIVERDALE AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407723,Station Wagon/Sport Utility Vehicle,Sedan,Wednesday,April,0,2021
2021-04-16,23,BROOKLYN,11207.0,40.843903,-73.927284,"
,  
(40.843903, -73.927284)",MAJOR DEEGAN EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4408198,Sedan,Sedan,Friday,April,0,2021
2021-04-14,20,BROOKLYN,11207.0,40.836296,-73.87369,"
,  
(40.836296, -73.87369)",CROSS BRONX EXPY,Unknown,Unknown,2,0,0,0,0,0,2,0,Unspecified,Unknown,4407501,Sedan,Unknown,Wednesday,April,0,2021
2021-04-15,21,BROOKLYN,11203.0,40.655285,-73.93658,"
,  
(40.655285, -73.93658)",Unknown,Unknown,743       TROY AVENUE,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4408119,Taxi,Unknown,Thursday,April,0,2021
2021-04-09,12,BROOKLYN,11249.0,40.70166,-73.961464,"
,  
(40.70166, -73.961464)",WILLIAMSBURG STREET WEST,WYTHE AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Oversized Vehicle,4408359,Sedan,Dump,Friday,April,0,2021
2021-04-16,10,BROOKLYN,11220.0,40.64606,-74.01648,"
,  
(40.64606, -74.01648)",3 AVENUE,53 STREET,Unknown,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,4407816,Pick-up Truck,Pick-up Truck,Friday,April,0,2021
2021-04-15,8,QUEENS,11423.0,40.72119,-73.761185,"
,  
(40.72119, -73.761185)",FOOTHILL AVENUE,204 STREET,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4407543,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-15,12,QUEENS,11385.0,40.708363,-73.87203,"
,  
(40.708363, -73.87203)",Unknown,Unknown,79-40     COOPER AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407801,Station Wagon/Sport Utility Vehicle,Box Truck,Thursday,April,0,2021
2021-04-14,14,BROOKLYN,11207.0,40.674004,-73.81881,"
,  
(40.674004, -73.81881)",120 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4407346,SCHOOL BUS,Sedan,Wednesday,April,0,2021
2021-04-14,23,BROOKLYN,11207.0,40.729176,-73.87898,"
,  
(40.729176, -73.87898)",LONG ISLAND EXPRESSWAY,Unknown,Unknown,2,0,0,0,0,0,2,0,Unspecified,Unspecified,4407769,Sedan,Sedan,Wednesday,April,0,2021
2021-09-11,10,QUEENS,11368.0,40.745766,-73.86421,"
,  
(40.745766, -73.86421)",45 AVENUE,NATIONAL STREET,Unknown,0,0,0,0,0,0,0,0,Obstruction/Debris,Driver Inexperience,4455856,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Saturday,September,1,2021
2021-04-15,12,BRONX,10475.0,40.86832,-73.83317,"
,  
(40.86832, -73.83317)",BARTOW AVENUE,EDSON AVENUE,Unknown,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4408093,Sedan,Tractor Truck Diesel,Thursday,April,0,2021
2021-04-14,18,QUEENS,11691.0,40.598515,-73.766464,"
,  
(40.598515, -73.766464)",Unknown,Unknown,32-11     BEACH CHANNEL DRIVE,0,0,0,0,0,0,0,0,Animals Action,Unknown,4407475,Motorcycle,Unknown,Wednesday,April,0,2021
2021-03-20,15,BROOKLYN,11205.0,40.695004,-73.9525,"
,  
(40.695004, -73.9525)",NOSTRAND AVENUE,MYRTLE AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,4408113,Station Wagon/Sport Utility Vehicle,Sedan,Saturday,March,1,2021
2021-04-14,11,BROOKLYN,11207.0,40.72773,-73.90674,"
,  
(40.72773, -73.90674)",MAURICE AVENUE,BORDEN AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407833,Sedan,Sedan,Wednesday,April,0,2021
2021-04-16,8,QUEENS,11385.0,40.704563,-73.91066,"
,  
(40.704563, -73.91066)",MENAHAN STREET,SENECA AVENUE,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4407923,Station Wagon/Sport Utility Vehicle,Sedan,Friday,April,0,2021
2021-04-14,13,BROOKLYN,11207.0,40.66807,-73.80789,"
,  
(40.66807, -73.80789)",131 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,4407424,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
